Time,OperationType,BarCode,CashierName,LineItem,Department,Category,CardholderName,RegisterName,StoreNumber,TransactionNumber,CustomerCode,Cost,Price,Quantity,Modifiers,Subtotal,Discounts,NetTotal,Tax,TotalDue
2017-03-31T20:40:00Z,SALE,*,Katherine Roth,Beef and Broccoli Stir Fry,general,general,NA,RT149,AZ23501640,00CQ49S173537,CWM11331L8O,0.11,15.04,2,1.08,31.159999999999997,-0.03,31.189999999999998,2.44,33.629999999999995
2017-03-31T20:38:00Z,SALE,*,Katherine Roth,Fountain Drink,Beverage,Fountain,MISHAELA NOVY,RT149,AZ23501289,001BDAW129327,C5911074UZY,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T20:38:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,MISHAELA NOVY,RT149,AZ23501596,001BDAW129327,C5911074UZY,0.11,4.5,1,6.78,11.280000000000001,-0.03,11.31,0.89,12.200000000000001
2017-03-31T20:38:00Z,SALE,*,Katherine Roth,Beef and Broccoli Stir Fry,general,general,MISHAELA NOVY,RT149,AZ23501640,001BDAW129327,C5911074UZY,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-03-31T20:38:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,MISHAELA NOVY,RT149,AZ23501305,001BDAW129327,C5911074UZY,0.11,15.87,1,0.01,15.879999999999999,-0.03,15.909999999999998,1.25,17.159999999999997
2017-03-31T20:36:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,PRENTIS RUSHDAN,RT149,AZ23501596,00LX9XL139747,CLP3006VCZ,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-03-31T20:36:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,PRENTIS RUSHDAN,RT149,AZ23501305,00LX9XL139747,CLP3006VCZ,0.11,14.72,1,0.01,14.73,-0.03,14.76,1.16,15.92
2017-03-31T20:35:00Z,SALE,*,Katherine Roth,Beef and Broccoli,Entrees,Beef and Broccoli,SHAWNTAI GREENWADE,RT149,AZ23501319,007T28H171879,CWM11331L8O,0.11,6.95,1,0.01,6.96,-0.03,6.99,0.54,7.53
2017-03-31T20:35:00Z,SALE,*,Katherine Roth,Beef Stew,Entrees,Beef Stew,SHAWNTAI GREENWADE,RT149,AZ23501312,007T28H171879,CWM11331L8O,0.11,13.41,1,0.01,13.42,-0.03,13.45,1.06,14.51
2017-03-31T20:20:00Z,SALE,*,Katherine Roth,Fountain Drink,Beverage,Fountain,IDAN JANE,RT149,AZ23501289,00VKDPH94518,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T20:20:00Z,SALE,*,Katherine Roth,Beef and Squash Kabob,Kabobs,Beef,IDAN JANE,RT149,AZ23501367,00VKDPH94518,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-03-31T20:20:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,IDAN JANE,RT149,AZ23501258,00VKDPH94518,CWM11331L8O,0.11,5.62,1,0.01,5.63,4.47,1.1600000000000001,NaN,NaN
2017-03-31T20:20:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,IDAN JANE,RT149,AZ23501258,00VKDPH94518,CWM11331L8O,0.11,21.91,1,0.01,21.92,-0.03,21.950000000000003,1.73,23.680000000000003
2017-03-31T20:00:00Z,SALE,*,Diana Miller,Fountain Drink,Beverage,Fountain,ANDRENIKA TINKEY,RT151,AZ23501289,00POMEQ112269,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T20:00:00Z,SALE,*,Diana Miller,Coconut and Beef Vindaloo,general,general,ANDRENIKA TINKEY,RT151,AZ23501708,00POMEQ112269,CWM11331L8O,0.11,5.94,2,0.01,11.89,-0.03,11.92,0.93,12.85
2017-03-31T20:00:00Z,SALE,*,Diana Miller,Beef and Squash Kabob,Kabobs,Beef,ANDRENIKA TINKEY,RT151,AZ23501367,00POMEQ112269,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Beef and Broccoli,Entrees,Beef and Broccoli,SHAWNTAI GREENWADE,RT149,AZ23501319,009F3UX143191,CWM11331L8O,0.11,6.09,1,0.01,6.1,-0.03,6.13,0.49,6.62
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,SHAWNTAI GREENWADE,RT149,AZ23501305,009F3UX143191,CWM11331L8O,0.11,6.67,1,0.01,6.68,-0.03,6.71,0.52,7.23
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Beef Stew,Entrees,Beef Stew,SHAWNTAI GREENWADE,RT149,AZ23501312,009F3UX143191,CWM11331L8O,0.11,13.4,1,0.01,13.41,-0.03,13.44,1.05,14.49
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,SHAWNTAI GREENWADE,RT149,AZ23501305,009F3UX143191,CWM11331L8O,0.11,14.68,1,0.01,14.69,-0.03,14.719999999999999,1.16,15.879999999999999
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,SHAWNTAI GREENWADE,RT149,AZ23501258,009F3UX143191,CWM11331L8O,0.11,NaN,1,0.01,31.310000000000002,-0.03,31.340000000000003,2.46,33.800000000000004
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Beef and Squash Kabob,Kabobs,Beef,SHAWNTAI GREENWADE,RT149,AZ23501367,009F3UX143191,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,SHAWNTAI GREENWADE,RT149,AZ23501596,009F3UX143191,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,SHAWNTAI GREENWADE,RT149,AZ23501388,009F3UX143191,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,SHAWNTAI GREENWADE,RT149,AZ23501388,009F3UX143191,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Rice,Sides,Rice,SHAWNTAI GREENWADE,RT149,AZ23501404,009F3UX143191,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Lamb Chops,Entrees,Lamb Chops,SHAWNTAI GREENWADE,RT149,AZ23501251,009F3UX143191,CWM11331L8O,0.11,NaN,1,0.01,27.55,22.18,5.370000000000001,NaN,NaN
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Rice,Sides,Rice,SHAWNTAI GREENWADE,RT149,AZ23501404,009F3UX143191,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:58:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,SHAWNTAI GREENWADE,RT149,AZ23501388,009F3UX143191,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:55:00Z,SALE,*,Diana Miller,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,KOVEN GRIESBACH,RT151,AZ23501305,00YNKAN96437,CWM11331L8O,0.11,22.48,1,0.01,22.490000000000002,-0.03,22.520000000000003,1.77,24.290000000000003
2017-03-31T19:55:00Z,SALE,*,Diana Miller,Fountain Drink,Beverage,Fountain,KOVEN GRIESBACH,RT151,AZ23501289,00YNKAN96437,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:55:00Z,SALE,*,Diana Miller,Chicken and Onion Kabob,Kabobs,Chicken,KOVEN GRIESBACH,RT151,AZ23501336,00YNKAN96437,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-03-31T19:55:00Z,SALE,*,Diana Miller,Beef and Squash Kabob,Kabobs,Beef,KOVEN GRIESBACH,RT151,AZ23501367,00YNKAN96437,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-03-31T19:55:00Z,SALE,*,Diana Miller,Salmon and Wheat Bran Salad,Salad,general,KOVEN GRIESBACH,RT151,AZ23501633,00YNKAN96437,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-03-31T19:53:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,NAHYMA RABNER,RT149,AZ23501258,00GLN21150976,CWM11331L8O,0.11,13.41,1,0.01,13.42,-0.03,13.45,1.06,14.51
2017-03-31T19:53:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NAHYMA RABNER,RT149,AZ23501305,00GLN21150976,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-03-31T19:51:00Z,SALE,*,Katherine Roth,Beef and Broccoli,Entrees,Beef and Broccoli,NA,RT149,AZ23501319,00CCM1L51059,CWM11331L8O,0.11,11.97,1,0.01,11.98,-0.03,12.01,0.94,12.95
2017-03-31T19:51:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00CCM1L51059,CWM11331L8O,0.11,NaN,1,0.01,29.520000000000003,-0.03,29.550000000000004,2.32,31.870000000000005
2017-03-31T19:48:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,BROOKLEY BIEDENBENDER,RT149,AZ23501305,00XDS9A119966,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-03-31T19:48:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,BROOKLEY BIEDENBENDER,RT149,AZ23501388,00XDS9A119966,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:46:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,FAIRBANKS BRASH,RT149,AZ23501305,00KUKQ989515,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-03-31T19:46:00Z,SALE,*,Katherine Roth,Fountain Drink,Beverage,Fountain,FAIRBANKS BRASH,RT149,AZ23501289,00KUKQ989515,CWM11331L8O,0.11,2.88,3,0.01,8.65,-0.03,8.68,0.7,9.379999999999999
2017-03-31T19:46:00Z,SALE,*,Katherine Roth,Roll,Sides,Roll,FAIRBANKS BRASH,RT149,AZ23501435,00KUKQ989515,CWM11331L8O,0.13,0.75,3,0.01,2.26,-0.03,2.2899999999999996,0.18,2.4699999999999998
2017-03-31T19:46:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,FAIRBANKS BRASH,RT149,AZ23501305,00KUKQ989515,CWM11331L8O,0.11,14.28,1,0.01,14.29,-0.03,14.319999999999999,1.12,15.439999999999998
2017-03-31T19:44:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,EMJAY FANIZZI,RT149,AZ23501596,00N6XJH165462,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,HUSTON MROZOSKI,RT149,AZ23501305,00BPMKP164302,CWM11331L8O,0.11,17.43,1,0.01,17.44,-0.03,17.470000000000002,1.37,18.840000000000003
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Coconut and Beef Vindaloo,general,general,HUSTON MROZOSKI,RT149,AZ23501708,00BPMKP164302,CWM11331L8O,0.11,5.94,2,0.01,11.89,-0.03,11.92,0.93,12.85
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,HUSTON MROZOSKI,RT149,AZ23501305,00BPMKP164302,CWM11331L8O,0.11,10.12,1,0.01,10.129999999999999,-0.03,10.159999999999998,0.8,10.959999999999999
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Beef and Broccoli,Entrees,Beef and Broccoli,HUSTON MROZOSKI,RT149,AZ23501319,00BPMKP164302,CWM11331L8O,0.11,8.44,1,0.01,8.45,-0.03,8.479999999999999,0.67,9.149999999999999
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Fountain Drink,Beverage,Fountain,HUSTON MROZOSKI,RT149,AZ23501289,00BPMKP164302,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,HUSTON MROZOSKI,RT149,AZ23501596,00BPMKP164302,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-03-31T19:43:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,HUSTON MROZOSKI,RT149,AZ23501596,00BPMKP164302,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-03-31T19:40:00Z,SALE,*,Katherine Roth,Glass Mug,Beverage,Glass Bottle,TONILYNN COURT,RT149,AZ23501411,00CRA4W84679,CWM11331L8O,0.11,3.73,1,0.01,3.7399999999999998,-0.03,3.7699999999999996,0.3,4.069999999999999
2017-03-31T19:40:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,TONILYNN COURT,RT149,AZ23501305,00CRA4W84679,CWM11331L8O,0.11,19.61,1,0.01,19.62,-0.03,19.650000000000002,1.55,21.200000000000003
2017-03-31T19:40:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,TONILYNN COURT,RT149,AZ23501596,00CRA4W84679,CWM11331L8O,0.11,4.5,1,2.36,6.859999999999999,-0.03,6.89,0.54,7.43
2017-03-31T19:40:00Z,SALE,*,Katherine Roth,Chutney,Sides,Chutney,TONILYNN COURT,RT149,AZ23501381,00CRA4W84679,CWM11331L8O,0.11,2.88,1,2.36,5.24,-0.03,5.2700000000000005,0.41,5.680000000000001
2017-03-31T19:37:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,EMJAY FANIZZI,RT149,AZ23501305,001Y1GN79914,CWM11331L8O,0.11,13.9,1,0.01,13.91,-0.03,13.94,1.09,15.03
2017-03-31T19:37:00Z,SALE,*,Katherine Roth,Yogurt,Sides,Yogurt,EMJAY FANIZZI,RT149,AZ23501596,001Y1GN79914,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-03-31T19:33:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,JEFFARY RYBA,RT149,AZ23501388,00GSZIV102607,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:33:00Z,SALE,*,Katherine Roth,Chutney,Sides,Chutney,JEFFARY RYBA,RT149,AZ23501381,00GSZIV102607,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:33:00Z,SALE,*,Katherine Roth,Chicken and Onion Kabob,Kabobs,Chicken,JEFFARY RYBA,RT149,AZ23501336,00GSZIV102607,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-03-31T19:33:00Z,SALE,*,Katherine Roth,Chicken and Onion Kabob,Kabobs,Chicken,JEFFARY RYBA,RT149,AZ23501336,00GSZIV102607,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-03-31T19:33:00Z,SALE,*,Katherine Roth,Chicken and Onion Kabob,Kabobs,Chicken,JEFFARY RYBA,RT149,AZ23501336,00GSZIV102607,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-03-31T19:29:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,LYDELL DUPREY,RT149,AZ23501258,00D5353133835,CWM11331L8O,0.11,3.14,1,0.01,3.15,2.45,0.6999999999999997,NaN,NaN
2017-03-31T19:29:00Z,SALE,*,Katherine Roth,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,LYDELL DUPREY,RT149,AZ23501258,00D5353133835,CWM11331L8O,0.11,12.25,1,0.01,12.26,-0.03,12.29,0.97,13.26
2017-03-31T19:29:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,LYDELL DUPREY,RT149,AZ23501388,00D5353133835,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:29:00Z,SALE,*,Katherine Roth,Beef and Broccoli,Entrees,Beef and Broccoli,LYDELL DUPREY,RT149,AZ23501319,00D5353133835,CWM11331L8O,0.11,8.44,1,0.01,8.45,-0.03,8.479999999999999,0.67,9.149999999999999
2017-03-31T19:27:00Z,SALE,*,Katherine Roth,Roll,Sides,Roll,NA,RT149,AZ23501435,00X7J4Q63148,CWM11331L8O,0.13,0.75,2,0.01,1.51,-0.03,1.54,0.12,1.6600000000000001
2017-03-31T19:27:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,NA,RT149,AZ23501388,00X7J4Q63148,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:27:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00X7J4Q63148,CWM11331L8O,0.11,22.33,1,0.01,22.34,-0.03,22.37,1.75,24.12
2017-03-31T19:26:00Z,SALE,*,Diana Miller,Salmon and Wheat Bran Salad,Salad,general,JANISSE WILDEMAN,RT151,AZ23501633,004U6VX34405,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-03-31T19:25:00Z,SALE,*,Diana Miller,Beef and Broccoli Stir Fry,general,general,LAIHLA HEIDERMAN,RT151,AZ23501640,00FG36T131106,CWM11331L8O,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-03-31T19:25:00Z,SALE,*,Diana Miller,Soya and Basil Salad,Salad,general,TAIJON STOECKEL,RT151,AZ23501657,00GLTA196494,CWM11331L8O,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-03-31T19:22:00Z,SALE,*,Katherine Roth,Rice,Sides,Rice,HOLLACE DIAL,RT149,AZ23501404,003O0BM155783,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:22:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,HOLLACE DIAL,RT149,AZ23501388,003O0BM155783,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:22:00Z,SALE,*,Katherine Roth,Lamb Chops,Entrees,Lamb Chops,HOLLACE DIAL,RT149,AZ23501251,003O0BM155783,CWM11331L8O,0.11,13.38,1,0.01,13.39,-0.03,13.42,1.06,14.48
2017-03-31T19:22:00Z,SALE,*,Katherine Roth,Beef Stew,Entrees,Beef Stew,HOLLACE DIAL,RT149,AZ23501312,003O0BM155783,CWM11331L8O,0.11,12.28,1,0.01,12.29,-0.03,12.319999999999999,0.96,13.279999999999998
2017-03-31T19:15:00Z,SALE,*,Katherine Roth,Lamb Chops,Entrees,Lamb Chops,DORIELLE TSCRIOUS,RT149,AZ23501251,008D3TH110044,CWM11331L8O,0.11,NaN,1,0.01,26.3,-0.03,26.330000000000002,2.06,28.39
2017-03-31T19:15:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,DORIELLE TSCRIOUS,RT149,AZ23501305,008D3TH110044,CWM11331L8O,0.11,NaN,1,0.01,30.360000000000003,-0.03,30.390000000000004,2.38,32.77
2017-03-31T19:13:00Z,SALE,*,Katherine Roth,Roll,Sides,Roll,RAWN SAGES,RT149,AZ23501435,004JII533359,CWM11331L8O,0.13,0.75,1,0.01,0.76,-0.03,0.79,0.06,0.8500000000000001
2017-03-31T19:13:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,RAWN SAGES,RT149,AZ23501388,004JII533359,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:13:00Z,SALE,*,Katherine Roth,Beef and Broccoli,Entrees,Beef and Broccoli,RAWN SAGES,RT149,AZ23501319,004JII533359,CWM11331L8O,0.11,12.6,1,0.01,12.61,-0.03,12.639999999999999,0.99,13.629999999999999
2017-03-31T19:13:00Z,SALE,*,Katherine Roth,Lamb Chops,Entrees,Lamb Chops,JUMAANE BAROCIO,RT149,AZ23501251,009LRAS40231,CWM11331L8O,0.11,7.93,1,0.01,7.9399999999999995,-0.03,7.97,0.62,8.59
2017-03-31T19:13:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,JUMAANE BAROCIO,RT149,AZ23501388,009LRAS40231,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:13:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,JUMAANE BAROCIO,RT149,AZ23501305,009LRAS40231,CWM11331L8O,0.11,7.26,1,0.01,7.27,-0.03,7.3,0.57,7.87
2017-03-31T19:11:00Z,SALE,*,Diana Miller,Roll,Sides,Roll,QUANTERIA PENDRY,RT151,AZ23501435,00KASR3124386,CWM11331L8O,0.13,0.75,1,0.01,0.76,-0.03,0.79,0.06,0.8500000000000001
2017-03-31T19:11:00Z,SALE,*,Diana Miller,Beef and Broccoli,Entrees,Beef and Broccoli,QUANTERIA PENDRY,RT151,AZ23501319,00KASR3124386,CWM11331L8O,0.11,5.92,1,0.01,5.93,-0.03,5.96,0.47,6.43
2017-03-31T19:11:00Z,SALE,*,Diana Miller,Lamb Chops,Entrees,Lamb Chops,QUANTERIA PENDRY,RT151,AZ23501251,00KASR3124386,CWM11331L8O,0.11,6.48,1,0.01,6.49,-0.03,6.5200000000000005,0.51,7.03
2017-03-31T19:11:00Z,SALE,*,Diana Miller,Naan,Sides,Naan,QUANTERIA PENDRY,RT151,AZ23501388,00KASR3124386,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:11:00Z,SALE,*,Katherine Roth,Lamb Chops,Entrees,Lamb Chops,MIKIYAH FAGGS,RT149,AZ23501251,00KFJBZ50744,CWM11331L8O,0.11,7.46,1,0.01,7.47,-0.03,7.5,0.58,8.08
2017-03-31T19:11:00Z,SALE,*,Katherine Roth,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,MIKIYAH FAGGS,RT149,AZ23501305,00KFJBZ50744,CWM11331L8O,0.11,8.11,1,0.01,8.12,-0.03,8.149999999999999,0.64,8.79
2017-03-31T19:11:00Z,SALE,*,Katherine Roth,Naan,Sides,Naan,MIKIYAH FAGGS,RT149,AZ23501388,00KFJBZ50744,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-03-31T19:07:00Z,SALE,*,Katherine Roth,Fountain Drink,Beverage,Fountain,MARCELLE VANHOUT,RT149,AZ23501289,00YCN6A41068,CWM11331L8O,0.11,2.88,2,0.01,5.77,-0.03,5.8,0.47,6.27
